Name	Direction	TU_start	TU_end	Genes
fecABCDE	-	4510690.0	4516727.0	fecE,fecD,fecC,fecB,fecA
fecIR	-	4516764.0	4518282.0	fecR,fecI
feoABC	+	3540057.0	3542964.0	feoC,feoA,feoB
fepA-entD	-	609459.0	612667.0	entD,fepA
fepB	-	623554.0	624727.0	fepB
fepDGC	-	619384.0	622234.0	fepC,fepG,fepD
fes-ybdZ-entF-fepE	+	612687.0	619387.0	ybdZ,fes,entF,fepE
fetAB	+	515903.0	517362.0	fetB,fetA
ffh	-	2746209.0	2747853.0	ffh
ffs	+	476288.0	476561.0	ffs
fhuACDB	+	167442.0	173444.0	fhuA,fhuC,fhuD,fhuB
fhuE	-	1159325.0	1161647.0	fhuE
fhuF	-	4604875.0	4605752.0	fhuF
fieF	+	4106432.0	4107371.0	fieF
fimAICDFGH	+	4542694.0	4549710.0	fimR2,fimD,fimH,fimG,fimF,fimC,fimI,fimA
fimB	+	4540667.0	4541559.0	fimB
fimE	+	4541871.0	4542902.0	fimE
fimZ	-	563848.0	564607.0	fimZ
fiu	-	839249.0	841648.0	fiu
fixABCX	+	42325.0	45750.0	fixX,fixC,fixB,fixA
fklB	+	4428935.0	4429555.0	fklB
fkpA	-	3476607.0	3477525.0	fkpA
fldA-uof-fur	-	710118.0	711521.0	uof,fur,fldA
fldB	+	3039822.0	3040376.0	fldB
flgAMN	-	1129414.0	1130885.0	flgN,flgM,flgA
flgBCDEFGHIJ	+	1130993.0	1138312.0	flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ
flgK	+	1138351.0	1141063.0	flgO,flgL,flgK
flgMN	-	1129414.0	1130165.0	flgN,flgM
flhBAE	-	1962580.0	1966216.0	flhE,flhA,flhB
flhDC	-	1977200.0	1978577.0	flhC,flhD
fliAZY	-	1999541.0	2001819.0	tcyJ,fliZ,fliA
fliCX	-	2001912.0	2003676.0	fliX,fliC
fliDST	+	2003817.0	2006165.0	fliD,fliS,fliT
fliE	-	2012700.0	2013093.0	fliE
fliFGHIJK	+	2013146.0	2019513.0	fliK,fliJ,fliI,fliH,fliG,fliF
fliLMNOPQR	+	2019584.0	2023678.0	fliL,fliM,fliN,fliO,fliP,fliQ,fliR
flk	+	2437912.0	2438945.0	flk
flu	+	2071474.0	2074658.0	flu
flxA	+	1646388.0	1646737.0	flxA
fnr	-	1398774.0	1399552.0	fnr
fnrS	+	1409129.0	1409250.0	fnrS
focA-pflB	-	951207.0	954814.0	pflB,focA
folA	+	49799.0	50302.0	folA
folB	-	3204221.0	3204648.0	folB
folC-dedD	-	2430850.0	2432942.0	folC,dedD
folD-ybcJ	-	556661.0	557781.0	folD,ybcJ
folE-yeiB	-	2241810.0	2243848.0	folE,yeiB
folP-glmM	-	3322733.0	3324911.0	folP,glmM
folX-yfcH	+	2421295.0	2422601.0	yfcH,folX
fpr	-	4113726.0	4114499.0	fpr
frc	-	2492004.0	2493439.0	frc
frdABCD	-	4378966.0	4382412.0	frdD,frdC,frdB,frdA
fre	+	4026443.0	4027228.0	fre
frlABCDR	+	3499835.0	3504783.0	frlR,frlD,frlC,frlB,frlA
frlR	+	3504033.0	3504783.0	frlR
frmRAB	-	377535.0	379881.0	frmR,frmA,frmB
frr	+	192814.0	193498.0	frr
frsA	+	256502.0	257771.0	frsA
fruBKA	-	2259719.0	2263597.0	fruA,fruK,fruB
frvABXR	-	4088107.0	4092823.0	frvA,frvB,frvX,frvR
frwCB	+	4142530.0	4143944.0	frwB,frwC
frwD	+	4147138.0	4147479.0	frwD
fryBC-ypdFE-fryA	-	2501990.0	2508242.0	fryB,fryC,ypdF,ypdE,fryA
fsaA	+	863530.0	864304.0	fsaA
fsr	-	503476.0	504852.0	fsr
ftnA	+	1988682.0	1989213.0	ftnA
ftnB	+	1986775.0	1987428.0	ftnB
ftp	-	2310479.0	2311534.0	ftp
ftsAZ	+	103561.0	106456.0	ftsZ,ftsA
ftsB	-	2872509.0	2872901.0	ftsB
ftsK	+	932929.0	937213.0	ftsK
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	+	90688.0	107474.0	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL,ftsO
ftsP	-	3161257.0	3162866.0	ftsP
ftsQ	+	102742.0	103985.0	ftsQ
ftsQAZ	+	102867.0	106456.0	ftsQ,ftsA,ftsZ
ftsYEX	-	3601028.0	3604243.0	ftsX,ftsE,ftsY
ftsZ	+	104636.0	106456.0	ftsZ
fucAO	-	2931865.0	2933854.0	fucO,fucA
fucO	-	2931865.0	2933223.0	fucO
fucPIKUR	+	2934119.0	2940099.0	fucP,fucI,fucK,fucU,fucR
fucR	+	2939338.0	2940099.0	fucR
fucU	+	2938837.0	2939310.0	fucU
fumA	-	1686705.0	1688440.0	fumA
fumAC	-	1685185.0	1688440.0	fumC,fumA
fumB	-	4345631.0	4347348.0	fumB
fumC	-	1685185.0	1686709.0	fumC
fumD	-	1754932.0	1755209.0	fumD
fur	-	710118.0	710723.0	fur
fusA-tufA	-	3470145.0	3473685.0	tufA,fusA
fxsA	+	4368603.0	4369140.0	fxsA
gabDTP	+	2790912.0	2795653.0	gabP,gabT,gabD
gadAX	-	3664915.0	3667607.0	gadX,gadA
gadBC	-	1568904.0	1572072.0	gadC,gadB
gadC	-	1568904.0	1570584.0	gadC
gadE-mdtEF	+	3658062.0	3663527.0	gadF,mdtF,mdtE,gadE
gadEF	+	3657800.0	3659082.0	gadF,gadE
gadEF-mdtEF	+	3658345.0	3663527.0	gadF,mdtF,mdtE,gadE
gadW	-	3663541.0	3664781.0	gadW
gadX	-	3664915.0	3665839.0	gadX
gadXW	-	3663541.0	3665839.0	gadW,gadX
gadY	+	3664864.0	3664969.0	gadY
galE	-	790312.0	792081.0	galE
galET	-	789840.0	792081.0	galT,galE
galETK	-	788615.0	792081.0	galK,galT,galE
galETKM	-	787689.0	792177.0	galM,galK,galT,galE
galF	-	2113434.0	2114351.0	galF
galK	-	788831.0	790463.0	galK
galP	+	3088255.0	3089678.0	galP
galR	+	2976569.0	2977630.0	galR
galS	-	2240628.0	2241710.0	galS
galU	+	1291405.0	1292365.0	galU
gapA	+	1862240.0	1863766.0	gapA
gapA-yeaD	+	1862618.0	1864734.0	yeaD,gapA
gapC_1C_2	-	1489713.0	1490713.0	gapC
garD	+	3275252.0	3276853.0	garD
garPLRK-rnpB	-	3269959.0	3274934.0	rnpB,garK,garR,garL,garP
garR	-	3271867.0	3272820.0	garR
gatR_2	-	2169693.0	2171757.0	gatR
gatYZABCD	-	2171833.0	2177234.0	gatD,gatC,gatB,gatA,gatZ,gatY
gatZABCD	-	2171833.0	2176432.0	gatA,gatB,gatC,gatD,gatZ
gcd	-	138801.0	141279.0	gcd
gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	+	533907.0	543033.0	glxK,ybbY,allB,allW,glxR,hyi,gcl
gcvA	-	2941650.0	2942639.0	gcvA
gcvB	+	2942696.0	2942901.0	gcvB
gcvP	-	3046126.0	3049071.0	gcvP
gcvR	+	2599806.0	2600478.0	gcvR
gcvTHP	-	3046126.0	3050772.0	gcvP,gcvH,gcvT
gdhA	+	1842308.0	1843714.0	gdhA
gfcA	-	1049439.0	1050702.0	gfcA
gfcBCD	-	1045849.0	1049332.0	gfcB,gfcC,gfcD
gfcE-etp-etk	-	1042030.0	1045803.0	gfcE,etp,etk
ggt	-	3585081.0	3586823.0	ggt
ghoST	+	4352549.0	4353081.0	ghoT,ghoS
ghrA	+	1097824.0	1098824.0	ghrA
ghrB	+	3717189.0	3718284.0	ghrB
ghxP	+	4278321.0	4279828.0	ghxP
glcBA	-	3119597.0	3123835.0	glcA,glcB
glcC	+	3128206.0	3129036.0	glcC
glcDEFGBA	-	3119597.0	3128076.0	glcA,glcB,glcG,glcF,glcE,glcD
glf-rfc	-	2106060.0	2108329.0	wbbH,glf
glgAP	-	3564082.0	3568392.0	glgP,glgA
glgBXCAP	-	3564082.0	3573657.0	glgP,glgA,glgC,glgX,glgB
glgCAP	-	3564082.0	3569571.0	glgP,glgA,glgC
glgS	-	3191716.0	3192012.0	glgS
glk	-	2508424.0	2509461.0	glk
glmUS	-	3911810.0	3915326.0	glmS,glmU
glmY	-	2691157.0	2691340.0	glmY
glmZ	+	3986432.0	3986603.0	glmZ
glnAZ	-	4055990.0	4058222.0	glnZ,glnA
glnAZLG	-	4053869.0	4058222.0	glnZ,glnG,glnL,glnA
glnB	-	2687070.0	2687526.0	glnB
glnD	-	185978.0	188655.0	glnD
glnHPQ	-	845741.0	848198.0	glnQ,glnP,glnH
glnK-amtB	+	472556.0	474301.0	amtB,glnK
glnLG	-	4053869.0	4056371.0	glnG,glnL
glnQ	-	845741.0	846631.0	glnQ
glnS	+	705999.0	707978.0	glnS
glnW-metU-glnVX	-	696392.0	696860.0	glnX,glnV,metU,glnW
gloA	+	1727801.0	1728244.0	gloA
gloB	-	234027.0	234926.0	gloB
glpABC	+	2352583.0	2356752.0	glpA,glpB,glpC
glpD	+	3561971.0	3563518.0	glpD
glpEGR	-	3559754.0	3561849.0	glpR,glpG,glpE
glpFK	-	4115714.0	4118090.0	glpK,glpF
glpFKX	-	4114527.0	4118161.0	glpX,glpK,glpF
glpGR	-	3559754.0	3561480.0	glpR,glpG
glpQ	-	2349935.0	2351124.0	glpQ
glpR	-	3559754.0	3560891.0	glpR
glpTQ	-	2349935.0	2352451.0	glpQ,glpT
glrK	-	2689671.0	2691123.0	glrK
glrR-glnB	-	2687070.0	2688803.0	glnB,glrR
glsA-ybaT	+	511573.0	513868.0	ybaT,glsA
glsB-yneG	-	1611966.0	1613251.0	glsB,yneG
gltA	-	753126.0	754767.0	gltA,ybgV
gltBDF	+	3354509.0	3361940.0	gltB,gltD,gltF
gltF	+	3361176.0	3361940.0	gltF
gltI-sroC-gltJKL	-	684530.0	687896.0	gltL,gltK,gltJ,sroC,gltI
gltIJKL-sroC	-	684530.0	687896.0	sroC,gltL,gltK,gltJ,gltI
gltP	+	4294307.0	4295794.0	gltP
gltS	-	3827460.0	3828691.0	gltS
gltX	-	2519208.0	2520784.0	gltX
glvCBG-ysdC	-	3861173.0	3863603.0	glvC,glvB,glvG
glxK	+	541858.0	543033.0	glxK
glyA	-	2684075.0	2685574.0	glyA
glyQS	-	3722291.0	3725354.0	glyS,glyQ
glyU	-	2998984.0	2999064.0	glyU
glyVXY	+	4392313.0	4392658.0	glyV,glyX,glyY
glyW-cysT-leuZ	-	1991745.0	1992180.0	3'ETS-<i>leuZ</i>,leuZ,cysT,glyW
gmhA	+	243543.0	244121.0	gmhA
gmhB	+	222806.0	223408.0	gmhB
gmk	+	3821388.0	3822051.0	gmk
gnd	-	2099862.0	2101324.0	gnd
gnsA	+	1051999.0	1052240.0	gnsA
gnsB	-	1637609.0	1637846.0	gnsB
gntK	-	3577006.0	3577645.0	gntK
gntKU	-	3575688.0	3577645.0	gntU,gntK
gntP	-	4549922.0	4551334.0	gntP
gntR	-	3577622.0	3578880.0	gntR
gntRKU	-	3575688.0	3578726.0	gntU,gntK,gntR
gntT	+	3546405.0	3547875.0	gntT
gntU	-	3575688.0	3577085.0	gntU
gntXY	+	3544667.0	3546199.0	nfuA,yhgH
gor	+	3646112.0	3647651.0	gor
gpmA	-	786843.0	787670.0	gpmA
gpmM-envC-yibQ	+	3785187.0	3789060.0	yibQ,envC,gpmM
gpp	-	3962745.0	3964229.0	gpp
gpt	+	255914.0	256474.0	gpt
grcA	-	2716066.0	2716523.0	grcA
greA	-	3328239.0	3328864.0	greA
greB	+	3536744.0	3537288.0	greB
groL	+	4370783.0	4372671.0	groL
groSL	+	4370616.0	4372671.0	groL,groS
grpE	-	2750115.0	2750747.0	grpE
grxA	-	890496.0	890776.0	grxA
grxB	-	1123407.0	1124103.0	grxB
grxC	-	3784191.0	3784576.0	grxC
grxD	-	1733754.0	1734162.0	grxD
gshA	-	2814883.0	2816439.0	gshA
gsk	+	500015.0	501429.0	gsk
gspAB	-	3453508.0	3455634.0	gspB,gspA
gspCDEFGHIJKLMO	+	3455482.0	3466220.0	gspO,gspM,gspL,gspK,gspJ,gspI,gspH,gspG,gspF,gspE,gspD,gspC
gss	-	3136663.0	3138610.0	gss
gstA	+	1714327.0	1714982.0	gstA
gstB	-	879854.0	880519.0	gstB
guaBA	-	2630906.0	2634107.0	guaA,guaB
guaC	+	113444.0	114487.0	guaC
gudPXD	-	2918045.0	2922130.0	gudD,gudX,gudP
gyrA	-	2336793.0	2339457.0	gyrA
gyrB	-	3877532.0	3880150.0	gyrB
hcaEFCBD	+	2668982.0	2673249.0	hcaD,hcaB,hcaC,hcaF,hcaE
hcaR	-	2668006.0	2668964.0	hcaR,iroK
hcaT	-	2666707.0	2668053.0	hcaT
hchA	+	2035630.0	2036686.0	hchA
hcp-hcr	-	911182.0	914129.0	hcr,hcp
hcp-hcr-poxB	-	909331.0	913845.0	poxB,hcr,hcp
hcxB	+	836351.0	837436.0	hcxB
hda	-	2618075.0	2618806.0	hda
hdeAB-yhiD	-	3655255.0	3656791.0	yhiD,hdeB,hdeA
hdeD	+	3656960.0	3657567.0	hdeD
hdfR	-	3947128.0	3948021.0	hdfR
hdhA	-	1697273.0	1698122.0	hdhA
helD	+	1024438.0	1026525.0	helD
hemA	+	1263583.0	1264970.0	hemA
hemA-prfA-prmC	+	1263676.0	1266927.0	prmC,prfA,hemA
hemB	-	388753.0	389754.0	hemB
hemCDXY	-	3986686.0	3990766.0	hemY,hemX,hemD,hemC
hemF	+	2552952.0	2554124.0	hemF
hemH	+	498031.0	499017.0	hemH
hemL	-	173602.0	174941.0	hemL
hemN	+	4051943.0	4053418.0	hemN
hepA	-	60358.0	63588.0	rapA
hflD-purB	-	1190616.0	1192686.0	purB,hflD
hfq-hflXKC	+	4399801.0	4404304.0	hflC,hflK,hflX,hfq
hicAB	+	1509221.0	1509924.0	hicB,hicA
higBA	-	3233728.0	3234480.0	higB,higA
hinT-ycfL-lpoB-thiK-nagZ-ycfP	+	1161821.0	1165685.0	ycfP,nagZ,thiK,lpoB,ycfL,hinT
hipBA	-	1590854.0	1592482.0	hipA,hipB
hisBHAFI	+	2093360.0	2097225.0	hisI,hisF,hisA,hisH,hisB
hisJQMP	-	2423736.0	2426837.0	hisP,hisM,hisQ,hisJ
hisL	+	2089965.0	2090140.0	hisL
hisLGDCBHAFI	+	2089965.0	2097225.0	hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI
hisS	-	2639301.0	2640642.0	hisS
hiuH-msrPQ	+	2038840.0	2041118.0	msrQ,msrP,hiuH
hldE	-	3195320.0	3196753.0	hldE
hlpA-lpxD-fabZ-lpxA	+	200455.0	203348.0	lpxA,fabZ,lpxD,skp
hlyE	-	1229483.0	1230466.0	hlyE
hmp	+	2685797.0	2687025.0	hmp
hns	-	1292461.0	1292958.0	hns
hofMNOP	-	3520615.0	3522928.0	hofM,hofN,hofO,hofP
hofQ	-	3519465.0	3520703.0	hofQ
hokA	-	3720448.0	3720810.0	hokA,mokA
hokB	-	1491922.0	1492071.0	hokB
hokD	-	1645119.0	1645274.0	hokD
hokE	+	607731.0	607988.0	hokE,b4700
holC	-	4483837.0	4484273.0	holC
holC-valS	-	4480982.0	4484273.0	valS,holC
holD-rimI-yjjG	+	4607781.0	4609323.0	yjjG,rimI,holD
holE	+	1925020.0	1925338.0	holE
hprRS	-	2036794.0	2038823.0	hprR,hprS
hpt	+	141360.0	141967.0	hpt
hrpA	+	1483061.0	1486963.0	hrpA
hrpB	+	162075.0	164534.0	hrpB
hscBA-fdx-iscX	-	2656506.0	2659524.0	iscX,fdx,hscA,hscB
hscC	-	681723.0	683594.0	hscC
hsdMS	-	4580068.0	4583048.0	hsdS,hsdM
hsdRMS	-	4580068.0	4586761.0	hsdS,hsdM,hsdR
hslJ	-	1441321.0	1441780.0	hslJ
hslO	+	3529672.0	3530652.0	hslO
hslR-hslO	+	3529110.0	3530652.0	hslO,hslR
hslVU	-	4120368.0	4122354.0	hslU,hslV
hspQ	-	1028404.0	1028751.0	hspQ
htgA	+	10643.0	11315.0	mbiA
htpG	+	494817.0	496994.0	htpG
htpX	-	1911652.0	1912618.0	htpX
htrG-cca	+	3201042.0	3203129.0	cca,ygiM
htrL	-	3792826.0	3793683.0	htrL
hupA	+	4200176.0	4200601.0	hupA
hupB	+	461305.0	461778.0	hupB
hxpB	+	1809326.0	1810048.0	hxpB
hyaABCDEF	+	1031984.0	1037634.0	hyaA,hyaB,hyaC,hyaD,hyaE,hyaF
hybOABCDEFG	-	3139716.0	3146363.0	hybO,hybG,hybF,hybE,hybD,hybC,hybB,hybA
hycABCDEFGHI	-	2842477.0	2850461.0	hycI,hycH,hycG,hycF,hycE,hycD,hycC,hycB,hycA
hydN-hypF	-	2835173.0	2838132.0	hypF,hydN
hyfABCDEFGHIJR-focB	+	2601171.0	2614782.0	focB,hyfR,hyfJ,hyfI,hyfH,hyfG,hyfF,hyfE,hyfD,hyfC,hyfB,hyfA
hypABCDE	+	2850627.0	2854321.0	hypA,hypB,hypC,hypD,hypE
hypABCDE-fhlA	+	2850627.0	2856416.0	fhlA,hypE,hypD,hypC,hypB,hypA
hypBCDE	+	2850839.0	2854321.0	hypB,hypC,hypD,hypE
hypBCDE-fhlA	+	2850839.0	2856416.0	fhlA,hypE,hypD,hypC,hypB
hypF	-	2835173.0	2838105.0	hypF
hypT	-	4557378.0	4558317.0	hypT
hyuA	+	3009830.0	3011413.0	hyuA
iaaA-gsiABCD	+	866537.0	872801.0	gsiD,gsiC,gsiB,gsiA,iaaA
iap	+	2876544.0	2877618.0	iap
ibaG	-	3336549.0	3336886.0	ibaG
ibaG-murA	-	3335235.0	3336833.0	murA,ibaG
ibpAB	-	3866469.0	3867518.0	ibpB,ibpA
ibpB	-	3866469.0	3866981.0	ibpB
ibsC	-	3056890.0	3057009.0	ibsC
ibsD	+	3194701.0	3194825.0	ibsD
icd	+	1194961.0	1196373.0	icd
icdC	+	1211413.0	1211577.0	icdC
iclR	-	4222804.0	4223652.0	iclR
idi	+	3032938.0	3033613.0	idi
idnDOTR	-	4490141.0	4494435.0	idnR,idnT,idnO,idnD
idnK	+	4494597.0	4495186.0	idnK
idnR	-	4490141.0	4491182.0	idnR
igaA	+	3526469.0	3528604.0	igaA
ihfA	-	1795216.0	1795721.0	ihfA
ihfB	+	963749.0	964173.0	ihfB
ileS-lspA-fkpB-ispH	+	21833.0	27279.0	ispH,fkpB,lspA,ileS
ileX	+	3215597.0	3215716.0	ileX
ileY	-	2785762.0	2785837.0	ileY
ilvA	+	3955235.0	3957123.0	ilvA
ilvC	+	3957912.0	3959445.0	ilvC
ilvEDA	+	3952388.0	3957123.0	ilvA,ilvD,ilvE
ilvIH	+	85420.0	87848.0	ilvH,ilvI
ilvL	+	3950218.0	3950471.0	ilvL
ilvLXG_1G_2MEDA	+	3950218.0	3957123.0	ilvX,ilvG,ilvA,ilvD,ilvE,ilvM,ilvL
ilvY	-	3956883.0	3957867.0	ilvY
imp	-	54755.0	57241.0	lptD
imp-surA-pdxA	-	52427.0	57336.0	pdxA,surA,lptD
inaA	-	2348822.0	2349499.0	inaA
infA	-	926162.0	926685.0	infA
infA-serW	-	925884.0	926685.0	serW,infA
infB	-	3313185.0	3316027.0	infB
infC	-	1800035.0	1801346.0	infC
infC-rpmI-rplT	-	1799363.0	1800818.0	rplT,rpmI,infC
insA-7	+	4518442.0	4518802.0	insA7
insA1B1AB1	-	19811.0	20508.0	insA1,insB1,insAB1
insA2B2AB2-afuBC	-	277756.0	279875.0	insA2,insB2,insAB2,afuB,afuC
insA3B3AB3	-	290649.0	291346.0	insA3,insB3,insAB3
insA4AB4B4	+	1049833.0	1050530.0	insB4,insA4,insAB4
insA5B5AB5	-	1978518.0	1979226.0	insA5,insB5,insAB5
insB7	+	4518721.0	4519224.0	insB7
insC1CD1D1	+	381351.0	382579.0	insD1,insC1,insCD1
insC2D2CD2	-	1467921.0	1469149.0	insC2,insD2,insCD2
insC3D3CD3	-	2068952.0	2070180.0	insC3,insD3,insCD3
insC4D4CD4-ygeON	-	2995314.0	2997600.0	insC4,insD4,insCD4,ygeO,ygeN
insC5CD5D5-yqiHIG	+	3186040.0	3191696.0	yqiI,yqiH,yqiG,insD5,insC5,insCD5
insC6CD6D6	+	4498272.0	4499500.0	insD6,insC6,insCD6
insE2F2EF2	-	391739.0	392901.0	insE2,insF2,insEF2
insE3EF3F3	+	566842.0	568004.0	insF3,insE3,insEF3
insE4F4EF4	-	1094275.0	1095437.0	insE4,insF4,insEF4
insE5EF5F5	+	2170236.0	2171398.0	insF5,insE5,insEF5
insG	-	4502103.0	4503549.0	insG
insH-1	-	274101.0	275298.0	insH1
insH-10	-	3365702.0	3366682.0	insH10
insH-11	-	3652182.0	3653269.0	insH11
insH-2	-	574737.0	575774.0	insH2
insH-5	-	1427746.0	1428926.0	insH5
insH-7	-	2101895.0	2103049.0	insH7
insH-8	-	2289065.0	2290045.0	insH8
insH-9	+	3130025.0	3131194.0	insH9
insH3	-	687997.0	688977.0	insH3
insH4	+	1396112.0	1397092.0	insH4
insH6	-	2066305.0	2067285.0	insH6
insI2	+	1469358.0	1470509.0	insI2
insJ	+	3720594.0	3721201.0	insJ
insK	+	3721065.0	3722049.0	insK
insL1	+	15445.0	16557.0	insL1
insL2	+	608065.0	609177.0	insL2
insL3	+	2514331.0	2515443.0	insL3
insMI3	-	4507466.0	4508942.0	insM,insI3
insN-1p // insO1 // insI1 // insN	+	270226.0	272190.0	insI1,insN
insN-2	+	4507167.0	4509793.0	insO
insQ	+	1503657.0	1504865.0	insQ
insZ	-	1294426.0	1295322.0	insZ
intA	+	2756159.0	2757400.0	intA
intB	+	4496750.0	4497940.0	intB
intD	-	564815.0	566101.0	intD,xisD
intF	-	295696.0	297096.0	intF
intG	+	2012502.0	2012780.0	intG
intS	+	2466515.0	2467702.0	intS
intZ	+	2558693.0	2560066.0	intZ
iprA	+	394506.0	395129.0	iprA
iraD	+	4556576.0	4557385.0	idlP,ytiD,ytiC,iraD
iraM	-	1211680.0	1212123.0	iraM
iraP	+	401319.0	401646.0	iraP
iscRSUA	-	2659563.0	2662199.0	iscA,iscU,iscS,iscR
ispB	+	3333710.0	3334681.0	ispB
ispDF	-	2871301.0	2872490.0	ispF,ispD
ispG-sroE	-	2640595.0	2641954.0	ispG,sroE
isrC	+	2071317.0	2071511.0	isrC
isrC-flu	+	2071317.0	2074658.0	isrC,flu
istR-1	-	3853118.0	3853192.0	istR
istR-2	-	3853118.0	3853257.0	istR
ivbL	-	3852835.0	3853023.0	ivbL
ivbL-ilvBN	-	3850746.0	3853023.0	ilvN,ilvB,ivbL
ivbL-ilvBN-uhpABC	-	3847305.0	3853023.0	uhpC,uhpB,uhpA,ilvN,ilvB,ivbL
ivy	+	240329.0	240816.0	ivy
katE	+	1813814.0	1816282.0	katE
katG	+	4133812.0	4136015.0	katG
kbaZ-agaVWA	+	3278866.0	3281625.0	agaA,agaW,agaV,kbaZ
kbl-tdh	-	3790320.0	3792577.0	tdh,kbl
kbp	-	2796337.0	2796814.0	kbp
kch	-	1309016.0	1310523.0	kch
kdgK	+	3679419.0	3680348.0	kdgK
kdgR	-	1909308.0	1910253.0	kdgR
kdgT	+	4101690.0	4102673.0	kdgT
kdpDE	-	721056.0	724414.0	kdpE,kdpD
kdpFABC	-	724407.0	728849.0	kdpF,kdpC,kdpB,kdpA
kdsA	+	1267854.0	1269067.0	kdsA
kdsC-lptCAB	+	3341719.0	3344669.0	lptB,lptA,lptC,kdsC
kdtA-coaD	+	3808516.0	3810304.0	waaA,coaD
kduD	-	2982497.0	2983258.0	kduD
kduI	-	2983288.0	2984194.0	kduI
kefFC	+	47246.0	49631.0	kefC,kefF
kefGB-yheV	-	3478592.0	3481161.0	kefG,kefB,yheV
kgtP	-	2724448.0	2725809.0	kgtP
kilR-ydaE	-	1417838.0	1418229.0	kilR,ydaE
kptA	+	4560930.0	4561484.0	kptA
kup	+	3931103.0	3933184.0	kup
lacI	-	366428.0	367538.0	lacI
lacYA	-	361140.0	363209.0	lacA,lacY
lacZYA	-	361140.0	366377.0	lacA,lacY,lacZ
lafU	+	250072.0	250827.0	lafU
lapAB	+	1340135.0	1341727.0	lapB,lapA
ldcA	-	1242166.0	1243197.0	ldcA
ldcC	+	209649.0	211820.0	ldcC
ldhA	-	1441854.0	1442915.0	ldhA
ldrA	-	1269168.0	1269477.0	ldrA
ldrB	-	1269703.0	1270012.0	ldrB
ldrC	-	1270238.0	1270546.0	ldrC
ldrD	-	3699899.0	3700272.0	ldrD
ldtA	-	2062391.0	2063323.0	ldtA
ldtB	-	854824.0	855786.0	ldtB
ldtC	-	1169412.0	1170417.0	ldtC
ldtD	+	980931.0	982894.0	ldtD
ldtE	-	1757721.0	1758725.0	ldtE
ldtF	-	245065.0	245805.0	dpaA
lepAB	-	2704335.0	2707196.0	lepA,lepB
letAB	+	1916258.0	1920143.0	letB,letA
leuE	-	1880121.0	1880800.0	leuE
leuL	-	83574.0	83735.0	leuL
leuLABCD	-	78848.0	84024.0	leuD,leuC,leuB,leuA,leuL
leuO	+	84154.0	85312.0	leuO
leuQPV	-	4606079.0	4606432.0	leuV,leuP,leuQ
leuS-lptE-holA-nadD-cobC	-	669296.0	674783.0	leuS,lptE,holA,nadD,cobC
leuU	-	3322072.0	3322278.0	leuU
leuV	-	4606079.0	4606273.0	leuV
leuX	+	4496386.0	4496529.0	leuX
lexA-dinF	+	4257087.0	4259121.0	lexA,dinF
lfhA	-	248358.0	250070.0	lfhA
lgoR	-	4594937.0	4595947.0	lgoR
lgoT	-	4593361.0	4594722.0	lgoT
lgt	-	2965066.0	2966121.0	lgt
lgt-thyA	-	2964320.0	2966121.0	thyA,lgt
lhr	+	1728353.0	1733740.0	lhr
ligA-ypeB	-	2527941.0	2530201.0	ligA,ypeB
ligB	-	3819488.0	3821288.0	ligB
ligT	-	161501.0	162031.0	thpR
lipA	-	659251.0	660301.0	lipA
lipB	-	661637.0	662401.0	lipB
lit	+	1198590.0	1199588.0	lit
livJ	-	3598555.0	3599762.0	livJ
livKHMGF	-	3592724.0	3597755.0	livF,livG,livM,livH,livK
lldPRD	+	3777289.0	3781017.0	lldD,lldR,lldP
lolA-rarA	+	937328.0	939337.0	rarA,lolA
lolB-ispE-prs	-	1260895.0	1263556.0	prs,ispE,lolB
lolCDE	+	1175427.0	1178564.0	lolE,lolD,lolC
lon	+	458815.0	461242.0	lon
lpdA	+	127717.0	129394.0	lpd
lpp	+	1757296.0	1757657.0	lpp
lptAB	+	3343299.0	3344669.0	lptB,lptA
lptB-rpoN-hpf-ptsN-yhbJ	+	3343396.0	3347969.0	rapZ,ptsN,hpf,rpoN,lptB
lptFG	+	4486218.0	4488400.0	lptG,lptF
lpxC	+	106508.0	107544.0	lpxC
lpxD	+	200960.0	201996.0	lpxD
lpxL	-	1115662.0	1116709.0	lpxL
lpxM	-	1939222.0	1940228.0	lpxM
lpxP	+	2495578.0	2496565.0	lpxP
lpxT	+	2268826.0	2269567.0	lpxT
lrhA	-	2405703.0	2406656.0	lrhA
lrp	+	932328.0	933089.0	lrp
lsp-fkpB-ispH	+	25014.0	27279.0	ispH,fkpB,lspA
lsrACDBFG-tam	+	1601460.0	1608104.0	tam,lsrG,lsrF,lsrB,lsrD,lsrC,lsrA
lsrK	-	1598617.0	1600209.0	lsrK
lsrRK	-	1598617.0	1601257.0	lsrK,lsrR
ltaE-ybjT	-	906852.0	909320.0	ybjT,ltaE
luxS	-	2814218.0	2815065.0	luxS
lysA	-	2977637.0	2978951.0	lysA
lysC	-	4231884.0	4233616.0	lysC
lysO	-	913958.0	914895.0	lysO
