Name	Direction	TU_start	TU_end	Genes
fixABCX	+	42325.0	45750.0	fixX,fixC,fixB,fixA
znuA	-	1941651.0	1942661.0	znuA
rrsE-gltV-rrlE-rrfE_1	+	4207971.0	4213209.0	rrfE,rrlE,gltV,rrsE
yicG	+	3818874.0	3819491.0	yicG
rppH-ptsP	-	2966188.0	2968993.0	rppH,ptsP
crr_1	+	2535610.0	2536380.0	crr
pyrG-eno_1	-	2906643.0	2909797.0	eno,pyrG
folB_1	-	3204221.0	3204648.0	folB
yhbO	+	3298974.0	3299492.0	yhbO
rprA	+	1770372.0	1770477.0	rprA
cyaR_1	+	2167114.0	2167200.0	cyaR
mltF	+	2695767.0	2697357.0	mltF
ygcNOP	+	2892657.0	2894771.0	ygcP,ygcO,ygcN
trpLEDCBA	-	1316383.0	1323108.0	trpA,trpB,trpC,trpD,trpE,trpL
yhjG	-	3676290.0	3678412.0	yhjG
wzbc	-	2133490.0	2137193.0	wza,wzc,wzb
gadAX_1	-	3664915.0	3667607.0	gadX,gadA
yfjW_1	+	2773285.0	2775021.0	yfjW
manA	+	1688551.0	1689751.0	manA
yecM-cutC_1	-	1958447.0	1959872.0	yecM,cutC
yecM-cutC_2	-	1958447.0	1959984.0	yecM,cutC
pstSCA_2	-	3908495.0	3911568.0	pstA,pstC,pstS
yfiK	+	2715423.0	2716010.0	eamB
map-glnD-dapD	-	185123.0	189506.0	map,glnD,dapD
yjiC	-	4555490.0	4556320.0	yjiC
tas_1	+	2971569.0	2972637.0	tas
dapB_2	+	28343.0	29272.0	dapB
ssb_1	+	4274092.0	4274661.0	ssb
yjbFGH	+	4236262.0	4239730.0	yjbH,yjbG,yjbF
xanQ-guaD-ghxQ_1	+	3024260.0	3028488.0	ghxQ,guaD,xanQ
tpx	-	1388305.0	1388844.0	tpx
dcuR	-	4349315.0	4350565.0	dcuR
yagU	+	302991.0	303605.0	yagU
yidKJ	-	3856911.0	3860116.0	yidK,yidJ
katG	+	4133812.0	4136015.0	katG
dmsABC_2	+	940959.0	944896.0	dmsC,dmsB,dmsA
sroA	-	75516.0	75608.0	sroA
ade	+	3843910.0	3845730.0	adeD
hrpA	+	1483061.0	1486963.0	hrpA
betIBA	-	325577.0	329361.0	betA,betB,betI
uspG	-	641439.0	641903.0	uspG
yajR	-	445302.0	446687.0	yajR
infB	-	3313185.0	3316027.0	infB
acnB_1	+	131564.0	134212.0	acnB
yjjW	-	4614680.0	4615543.0	yjjW
acpT	+	3612969.0	3613556.0	acpT
fdhF	-	4297178.0	4299407.0	fdhF
galS	-	2240628.0	2241710.0	galS
ispDF	-	2871301.0	2872490.0	ispF,ispD
csgDEFG_1	-	1100851.0	1103335.0	csgG,csgF,csgE,csgD
rfaZ-waaU	-	3798239.0	3800226.0	waaU,waaZ
glnW-metU-glnVX	-	696392.0	696860.0	glnX,glnV,metU,glnW
fliFGHIJK_1	+	2013205.0	2019513.0	fliF,fliG,fliH,fliI,fliJ,fliK
ftsK_1	+	933138.0	937213.0	ftsK
msrPQ	+	2039478.0	2041118.0	msrQ,msrP
sibB	+	2153646.0	2153781.0	sibB
gabDTP_1	+	2790912.0	2795653.0	gabP,gabT,gabD
ribE-nusB-thiL-pgpA	+	434504.0	437107.0	pgpA,thiL,nusB,ribE
mhpR-lacI_1	-	366428.0	368536.0	lacI,mhpR
cpxRA_1	-	4103602.0	4105686.0	cpxA,cpxR
ybaV_1	+	463752.0	464308.0	ybaV
cadBA	-	4356470.0	4360106.0	cadA,cadB
mltD_1	-	232597.0	234025.0	mltD
mltD_2	-	232597.0	233982.0	mltD
yraM	+	3293400.0	3295436.0	lpoA
aroM	+	407400.0	408105.0	aroM
yjbEFGH_1	+	4235872.0	4239730.0	yjbH,yjbG,yjbF,yjbE
trmJ	-	2662583.0	2663323.0	trmJ
yfaY	-	2362431.0	2363655.0	yfaY
yegH	+	2137863.0	2139485.0	yegH
yhbW	+	3303448.0	3304455.0	yhbW
acrB	-	481254.0	484685.0	acrB
uxuAB	+	4551518.0	4554361.0	uxuB,uxuA
pflB_1	-	951207.0	953925.0	pflB
yhhY	+	3581111.0	3581626.0	yhhY
yjgX	-	4499593.0	4500791.0	yjgX
ptsG_1	+	1157766.0	1159302.0	ptsG
hdhA	-	1697273.0	1698122.0	hdhA
cirA_1	-	2244778.0	2246929.0	cirA
yhaJ_1	-	3253318.0	3254261.0	yhaJ
yhaJ_2	-	3253318.0	3254280.0	yhaJ
hinT-ycfL-lpoB-thiK-nagZ-ycfP_1	+	1161821.0	1165685.0	ycfP,nagZ,thiK,lpoB,ycfL,hinT
hinT-ycfL-lpoB-thiK-nagZ-ycfP_2	+	1161823.0	1165685.0	ycfP,nagZ,thiK,lpoB,ycfL,hinT
hinT-ycfL-lpoB-thiK-nagZ-ycfP_3	+	1161827.0	1165685.0	ycfP,nagZ,thiK,lpoB,ycfL,hinT
degQS	+	3380654.0	3383267.0	degS,degQ
sdiA_1	-	1996110.0	1996897.0	sdiA
slp-dctR	+	3653936.0	3655213.0	dctR,slp
pflA	-	950301.0	951154.0	pflA
crp_1	+	3486031.0	3486792.0	crp
yqeF_1	-	2984411.0	2985624.0	yqeF
yqeF_2	-	2984411.0	2985809.0	yqeF
yqeF_3	-	2984411.0	2985701.0	yqeF
rnc-era-recO-pdxJ-acpS	-	2700618.0	2704223.0	acpS,pdxJ,recO,era,rnc
yddE_1	-	1534965.0	1535869.0	yddE
metG_1	+	2194269.0	2196366.0	metG
fxsA	+	4368603.0	4369140.0	fxsA
yeiR-lpxT_1	+	2267742.0	2269567.0	lpxT,yeiR
yfiM_1	+	2724033.0	2724451.0	yfiM
fliLMNOPQR_1	+	2019595.0	2023678.0	fliR,fliQ,fliP,fliO,fliN,fliM,fliL
epd-pgk-fbaA_2	-	3070165.0	3073823.0	fbaA,pgk,epd
nrdG	-	4459900.0	4460394.0	nrdG
sseA	+	2652391.0	2653339.0	sseA
ompR-envZ_1	-	3534473.0	3536755.0	envZ,ompR
amiC_1	-	2947757.0	2949066.0	amiC
amiC_2	-	2947757.0	2949189.0	amiC
hypABCDE-fhlA	+	2850627.0	2856416.0	fhlA,hypE,hypD,hypC,hypB,hypA
ygeQ	-	2998034.0	2998828.0	ygeQ
nudK	-	2582903.0	2583478.0	nudK
ymiA-yciX	+	1335090.0	1335458.0	yciX,ymiA
rseX	+	2033649.0	2033739.0	rseX
nlpD-rpoS_1	-	2866559.0	2868829.0	rpoS,nlpD
micL	-	1958441.0	1958747.0	micL
corA	+	4001194.0	4002376.0	corA,ysgD
ybaQ	+	508191.0	508559.0	ybaQ
ymfH-xisE-intE	-	1199679.0	1201380.0	ymfH,xisE,intE
yhhN_1	+	3605698.0	3606377.0	yhhN
yhhN_2	+	3605575.0	3606377.0	yhhN
ldcC	+	209649.0	211820.0	ldcC
mdtEF_1	+	3659145.0	3663527.0	mdtF,mdtE
tdcBCDEFG	-	3258285.0	3266058.0	tdcG,tdcF,tdcE,tdcD,tdcC,tdcB
yafF	+	239190.0	239378.0	yafF
ydiP	-	1778390.0	1779328.0	ydiP
tesB	-	474301.0	475201.0	tesB
yefM-yoeB	-	2089211.0	2089733.0	yefM,yoeB
mutL-miaA-hfq-hflXKC_1	+	4397100.0	4404304.0	hflC,hflK,hflX,hfq,miaA,mutL
pykF_2	+	1755663.0	1757110.0	pykF
accD	-	2432963.0	2434015.0	accD
recAX	-	2822139.0	2823819.0	recX,recA
sdiA_2	-	1996110.0	1996910.0	sdiA
ymfJ_1	-	1201776.0	1202184.0	ymfJ
ymfJ_2	-	1201776.0	1202185.0	ymfJ
ymfJ_3	-	1201776.0	1202259.0	ymfJ
ymfJ_4	-	1201776.0	1202213.0	ymfJ
kdgT	+	4101690.0	4102673.0	kdgT
yihUTS_1	-	4070515.0	4073663.0	yihS,yihT,yihU
rpoS_1	-	2866559.0	2868118.0	rpoS
acrD_1	+	2587475.0	2590708.0	acrD
ybjG	-	882792.0	883508.0	ybjG
uspE	-	1397672.0	1398659.0	uspE
ahpCF_1	+	638921.0	641318.0	ahpC,ahpF
yfdX	-	2488023.0	2494433.0	yfdE,yfdV,oxc,frc,yfdX
tomB-hha	-	480090.0	480794.0	tomB,hha
yifK	+	3980887.0	3982272.0	thrP
eno_2	-	2906643.0	2908846.0	eno
ilvEDA	+	3952388.0	3957123.0	ilvA,ilvD,ilvE
ung	+	2716738.0	2717443.0	ung
kdsC-lptCAB_1	+	3341719.0	3344669.0	lptB,lptA,lptC,kdsC
yhbP	-	3299472.0	3299915.0	yhbP
talB	+	8191.0	9226.0	talB
asr_2	+	1671327.0	1671720.0	asr
trkG_1	+	1423749.0	1425239.0	trkG
trkG_2	+	1423671.0	1425239.0	trkG
trkG_3	+	1423741.0	1425239.0	trkG
mpl_1	+	4455728.0	4457158.0	mpl
glpD	+	3561971.0	3563518.0	glpD
opgD_1	+	1496682.0	1498511.0	opgD
opgD_2	+	1496645.0	1498511.0	opgD
opgD_3	+	1496776.0	1498511.0	opgD
opgD_4	+	1496655.0	1498511.0	opgD
rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	-	3448267.0	3453442.0	rpsQ,rpmC,rplP,rpsC,rplV,rpsS,rplB,rplW,rplD,rplC,rpsJ
rsxABCDGE-nth	+	1705755.0	1712158.0	nth,rsxE,rsxG,rsxD,rsxC,rsxB,rsxA
treF	+	3669551.0	3671241.0	treF
tig_1	+	454994.0	456431.0	tig
tig_2	+	454993.0	456431.0	tig
tig_3	+	455122.0	456431.0	tig
acpP	+	1151575.0	1151887.0	acpP
csrA_1	-	2818961.0	2819198.0	csrA
ecpR	-	310746.0	311393.0	matA
tyrS-pdxY_1	-	1715026.0	1717269.0	pdxY,tyrS
ilvLXG_1G_2MEDA_1	+	3950290.0	3957123.0	ilvX,ilvG,ilvA,ilvD,ilvE,ilvM,ilvL
umpG-pcm	-	2868893.0	2870686.0	pcm,umpG
aaeR	+	3389496.0	3390449.0	aaeR
yjjN	+	4595990.0	4597012.0	lgoD
borD	-	578600.0	578921.0	borD
ykgEFG	+	321608.0	324453.0	ykgG,ykgF,ykgE
rhoL-rho	+	3966162.0	3967731.0	rhoL,rho
add	+	1702202.0	1703234.0	add
ivy_1	+	240329.0	240816.0	ivy
ivy_2	+	240319.0	240816.0	ivy
topA_1	+	1330789.0	1333645.0	topA
ansB_1	-	3099654.0	3100751.0	ansB
gnsA_2	+	1051999.0	1052240.0	gnsA
cbpAM_1	-	1062550.0	1063828.0	cbpM,cbpA
yahIJ	+	340165.0	342507.0	yahJ,yahI
acnA_2	+	1335827.0	1338506.0	acnA
yhfK	+	3486761.0	3488893.0	yhfK
relBE-hokD	-	1645034.0	1645903.0	hokD,relE,relB
agrB	+	3648294.0	3648375.0	agrB
insL1	+	15445.0	16557.0	insL1
ydjXYZ-ynjABCD	+	1833401.0	1839400.0	ynjD,ynjC,ynjB,ynjA,ydjZ,ydjY,ydjX
yihLM	+	4060447.0	4062145.0	yihM,yihL
trhP	+	2165668.0	2167029.0	trhP
rpoH_2	-	3599887.0	3600849.0	rpoH
yqeC_1	-	3014287.0	3015167.0	yqeC
yqeC_2	-	3014287.0	3015234.0	yqeC
rnb_1	-	1346942.0	1348944.0	rnb
rsmG_1	-	3923057.0	3923756.0	rsmG
mnmG-rsmG_1	-	3923057.0	3925674.0	mnmG,rsmG
iraP_1	+	401363.0	401646.0	iraP
glk_2	-	2508424.0	2509447.0	glk
yjdN	-	4325298.0	4325741.0	yjdN
lacZYA_1	-	361140.0	366358.0	lacA,lacY,lacZ
rne_1	-	1141182.0	1144728.0	rne
ymfI_1	+	1201440.0	1201838.0	ymfI
malPQ	-	3547986.0	3552510.0	malQ,malP
ycgH	+	1219601.0	1222248.0	ycgH
prpBCDE	+	348646.0	354592.0	prpE,prpD,prpC,prpB
yejG_1	-	2277893.0	2278397.0	yejG
talA	+	2578608.0	2579616.0	talA
yhhX_1	-	3579768.0	3581016.0	yhhX
yhhX_2	-	3579768.0	3580859.0	yhhX
caiCDE	-	34781.0	37854.0	caiE,caiD,caiC
yncJ	-	1508834.0	1509064.0	yncJ
ldrC_1	-	1270238.0	1270546.0	ldrC
lpp_1	+	1757383.0	1757657.0	lpp
yahB	-	333501.0	334433.0	yahB
nudB-yebC-ruvC	-	1946815.0	1948674.0	ruvC,yebC,nudB
ybeD-lipB_1	-	661637.0	662706.0	lipB,ybeD
sanA-yeiS_1	+	2232684.0	2233839.0	yeiS,sanA
hisLGDCBHAFI	+	2089965.0	2097225.0	hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI
idi_1	+	3032938.0	3033613.0	idi
idi_2	+	3032970.0	3033613.0	idi
idi_3	+	3032943.0	3033613.0	idi
idi_4	+	3033039.0	3033613.0	idi
alsRBACE_1	-	4307783.0	4313132.0	alsE,alsC,alsA,alsB,alsR
glyU_1	-	2998984.0	2999064.0	glyU
pinH	-	2783065.0	2783304.0	pinH
melR	-	4340720.0	4341650.0	melR
macB_1	+	920337.0	922293.0	macB
macB_2	+	920094.0	922293.0	macB
yjcC	+	4275418.0	4277057.0	pdeC
apt	+	491310.0	491963.0	apt
citT_1	-	645117.0	646603.0	citT
citT_2	-	645117.0	646632.0	citT
gabDTP_2	+	2791172.0	2795653.0	gabP,gabT,gabD
damX-dam-rpe-gph-trpS	-	3512634.0	3517600.0	trpS,gph,rpe,dam,damX
ruvAB_1	-	1944219.0	1946016.0	ruvB,ruvA
yeaP	+	1877657.0	1878740.0	dgcP
fucR	+	2939338.0	2940099.0	fucR
leuL	-	83574.0	83735.0	leuL
ybeU-djlC_1	+	679462.0	681663.0	djlC,ybeU
ybeU-djlC_2	+	679465.0	681663.0	djlC,ybeU
malEFGH	-	4242531.0	4246464.0	malH,malG,malF,malE
gapA_3	+	1862735.0	1863766.0	gapA
tig_1	+	454993.0	456431.0	tig
yagAB-insX	-	280114.0	281983.0	yagA,yagB,insX
dgcQ	-	2026323.0	2028017.0	dgcQ
gcd_1	-	138801.0	141279.0	gcd
ysaB_1	-	3725413.0	3725902.0	ysaB
clsC	+	1106292.0	1107776.0	clsC
nhaB_1	-	1233176.0	1234767.0	nhaB
ycgR	-	1243793.0	1244556.0	ycgR
putP_1	+	1079210.0	1080838.0	putP
ghoST	+	4352549.0	4353081.0	ghoT,ghoS
ascB	+	2840942.0	2842414.0	ascB
fliAZY_1	-	1999541.0	2001808.0	tcyJ,fliZ,fliA
ynfC_1	-	1656747.0	1657547.0	ynfC
tusA_1	-	3608751.0	3609020.0	tusA
argE_1	-	4153696.0	4155078.0	argE
pcnB-folk	-	157253.0	159391.0	folK,pcnB
gntT_2	+	3546446.0	3547875.0	gntT
decR	+	468352.0	468841.0	decR
ydiNB-aroD	+	1772512.0	1775444.0	aroD,ydiB,ydiN
yjbQR	+	4270214.0	4271061.0	yjbR,yjbQ
insL2	+	608065.0	609177.0	insL2
yadV-htrE_1	-	152829.0	156224.0	htrE,yadV
argP	+	3059730.0	3060680.0	argP
nudG_1	+	1841438.0	1841897.0	nudG
deoR	-	881976.0	882764.0	deoR
ypdI_1	+	2494494.0	2494973.0	ypdI
tag-yiaC	+	3713092.0	3714092.0	yiaC,tag
asnC	-	3926545.0	3927031.0	asnC
insH-5_1	-	1427746.0	1428926.0	insH5
sra	-	1555826.0	1556046.0	sra
asnW	-	2057926.0	2058102.0	asnW
nrdHIEF	+	2800656.0	2804461.0	nrdH,nrdI,nrdF,nrdE
yqaE-kbp	-	2796337.0	2797085.0	kbp,yqaE
ycaD_1	+	945719.0	947019.0	ycaD
ycaD_2	+	945839.0	947019.0	ycaD
yjgD	+	4478445.0	4478889.0	rraB
metJ_3	-	4128078.0	4128558.0	metJ
mfd_1	-	1170518.0	1174028.0	mfd
ygaC	-	2799650.0	2800590.0	ygaC
yceF_1	-	1146011.0	1146607.0	yceF
yceF_2	-	1146011.0	1146628.0	yceF
yceF_3	-	1146011.0	1146749.0	yceF
yceF_4	-	1146011.0	1146761.0	yceF
bglH-yieLK	-	3898671.0	3902220.0	bglH,yieL,yieK
cbpA-cbpM_1	-	1062550.0	1063919.0	cbpM,cbpA
bioP	+	4011076.0	4011975.0	bioP
kdsC-lptCAB_2	+	3342010.0	3344669.0	lptB,lptA,lptC,kdsC
asnU	+	2059845.0	2059966.0	asnU
yjhE	+	4506861.0	4507109.0	yjhE
dcuC	-	654583.0	656083.0	dcuC
sdaA	+	1896809.0	1898331.0	sdaA
pitA	+	3637612.0	3639141.0	pitA
yhaKL	+	3254319.0	3255207.0	yhaL,yhaK
gltA_1	-	753126.0	754767.0	gltA,ybgV
cmr_1	+	883569.0	884938.0	mdfA
yigGF	-	4002419.0	4003193.0	yigG,yigF
tsr_1	+	4591633.0	4593312.0	tsr
dicA	+	1647934.0	1648341.0	dicA
hemL_2	-	173602.0	174941.0	hemL
glnAZLG_1	-	4053869.0	4058222.0	glnZ,glnG,glnL,glnA
yeeO_1	-	2058203.0	2059828.0	yeeO
yeeO_2	-	2058203.0	2059875.0	yeeO
yeeO_3	-	2058203.0	2059722.0	yeeO
dnaN-recF_1	-	3880148.0	3882348.0	recF,dnaN
ubiD_1	+	4024970.0	4026481.0	ubiD
ubiD_2	+	4024809.0	4026481.0	ubiD
ybdR_1	+	641922.0	643326.0	ybdR
dadAX_1	+	1237525.0	1239949.0	dadA,dadX
gor_1	+	3646112.0	3647651.0	gor
nlpC_1	-	1792267.0	1792760.0	nlpC
nlpC_2	-	1792267.0	1792827.0	nlpC
glgAP	-	3564082.0	3568392.0	glgP,glgA
dmsC	+	943957.0	944896.0	dmsC
prfC	+	4609358.0	4611003.0	prfC
fumD_1	-	1754932.0	1755209.0	fumD
fumD_2	-	1754932.0	1755167.0	fumD
pdxI_1	+	1474188.0	1475081.0	pdxI
argT-hisJQMP	-	2423736.0	2427849.0	hisP,hisM,hisQ,hisJ,argT
dcrB_1	+	3609767.0	3610512.0	dcrB
dcrB_2	+	3609930.0	3610512.0	dcrB
dcrB_3	+	3609913.0	3610512.0	dcrB
dcrB_4	+	3609780.0	3610512.0	dcrB
rpoS_2	-	2866559.0	2867567.0	rpoS
tyrS-pdxY_2	-	1715026.0	1717283.0	pdxY,tyrS
nrdR-ribDE-nusB-thiL-pgpA	+	432977.0	437107.0	pgpA,thiL,nusB,ribE,ribD,nrdR
rph-pyrE	-	3815096.0	3816580.0	pyrE,rph
emrRAB	+	2810747.0	2814154.0	mprA,emrA,emrB
leuQPV	-	4606079.0	4606432.0	leuV,leuP,leuQ
yffB-dapE-ypfN	+	2591217.0	2592962.0	ypfN,dapE,yffB
ybgA-phr_2	+	738920.0	740925.0	phr,ybgA
lptFG	+	4486218.0	4488400.0	lptG,lptF
gpmA_2	-	786843.0	787670.0	gpmA
dacD	-	2081341.0	2082547.0	dacD
chiX	+	507204.0	507287.0	chiX
bcr	-	2278570.0	2279760.0	bcr
arcA_3	-	4639539.0	4640688.0	arcA
yhgF_1	+	3537176.0	3539706.0	yhgF
aspS_1	-	1948662.0	1950617.0	aspS
yfhG	-	2688793.0	2689506.0	qseG
glgS_1	-	3191716.0	3192012.0	glgS
glmY_1	-	2691157.0	2691340.0	glmY
iaaA-gsiABCD	+	866537.0	872801.0	gsiD,gsiC,gsiB,gsiA,iaaA
ybaN_1	+	490879.0	491259.0	ybaN
ybaN_2	+	490857.0	491259.0	ybaN
ybaN_3	+	490718.0	491259.0	ybaN
ybaN_4	+	490873.0	491259.0	ybaN
metH_1	+	4223505.0	4227511.0	metH
yghT_1	+	3133915.0	3134823.0	yghT
yghT_2	+	3133977.0	3134823.0	yghT
yghT_3	+	3134016.0	3134823.0	yghT
yghT_4	+	3134020.0	3134823.0	yghT
yghT_5	+	3133968.0	3134823.0	yghT
yghT_6	+	3133982.0	3134823.0	yghT
yghT_7	+	3134084.0	3134823.0	yghT
yfgM_1	-	2638663.0	2639433.0	yfgM
ybfQ	+	736445.0	736699.0	ybfQ
dsbB_1	-	1232500.0	1233147.0	dsbB
torS_1	-	1053434.0	1056182.0	torS
gadEF_2	+	3657800.0	3659082.0	gadF,gadE
kdsC-lptCAB_3	+	3342226.0	3344669.0	lptB,lptA,lptC,kdsC
ycjMNOPQRSTUV-ymjB-ompG	+	1370216.0	1382852.0	ompG,ymjB,ycjV,ycjU,ycjT,ycjS,ycjR,ycjQ,ycjP,ycjO,ycjN,ycjM
ybiYW	-	860174.0	863511.0	ybiY,ybiW
cmk-rpsA	+	961165.0	963716.0	rpsA,cmk
gapA_4	+	1862735.0	1863766.0	gapA
rhtC_1	+	4007739.0	4008377.0	rhtC
leuLABCD_1	-	78848.0	84024.0	leuD,leuC,leuB,leuA,leuL
cdh	+	4109907.0	4110730.0	cdh
rapA	-	60358.0	63588.0	rapA
ftsQAZ_1	+	102867.0	106456.0	ftsQ,ftsA,ftsZ
gor_2	+	3646112.0	3647651.0	gor
yfiR-dgcN-yfiB	+	2741824.0	2744169.0	yfiB,dgcN,yfiR
mdoC	-	1107784.0	1108941.0	opgC
hyaABCDEF_1	+	1031984.0	1037634.0	hyaA,hyaB,hyaC,hyaD,hyaE,hyaF
yqcC-truC-yqcA	-	2922535.0	2924113.0	yqcC,truC,yqcA
galETK_1	-	788615.0	792081.0	galK,galT,galE
ileY	-	2785762.0	2785837.0	ileY
dicF	+	1649382.0	1649434.0	dicF
phoA-psiF	+	401707.0	403601.0	phoA,psiF
livKHMGF_1	-	3592724.0	3597730.0	livF,livG,livM,livH,livK
pdxK	-	2536386.0	2537319.0	pdxK
mdh_1	-	3383330.0	3384313.0	mdh
dtpC	-	4354954.0	4356411.0	dtpC
yfcE	-	2419234.0	2419818.0	yfcE
nupG	+	3105651.0	3106970.0	nupG
rlmI_1	-	1028779.0	1030001.0	rlmI
pstSCAB-phoU_1	-	3906853.0	3911568.0	phoU,pstB,pstA,pstC,pstS
groSL_2	+	4370616.0	4372671.0	groL,groS
trmL	+	3781215.0	3781688.0	trmL
hsdMS	-	4580068.0	4583048.0	hsdS,hsdM
aslB	+	3982781.0	3984193.0	aslB
gatYZABCD	-	2171833.0	2177234.0	gatD,gatC,gatB,gatA,gatZ,gatY
yfgG	+	2629252.0	2629481.0	yfgG
rydC	-	1491442.0	1491506.0	rydC
glmUS_1	-	3911810.0	3915223.0	glmS,glmU
galR	+	2976569.0	2977630.0	galR
tldD_1	-	3390583.0	3392184.0	tldD
tldD_2	-	3390583.0	3392075.0	tldD
mutY-yggX_1	+	3102988.0	3104368.0	yggX,mutY
intF	-	295696.0	297096.0	intF
rsuA_1	-	2279788.0	2280548.0	rsuA
rsuA_2	-	2279788.0	2280545.0	rsuA
yebF	-	1930034.0	1930390.0	yebF
fbp	-	4454611.0	4455609.0	fbp
xseA	+	2634197.0	2635602.0	xseA
dnaKJ_1	+	12144.0	15298.0	tpke11,dnaK,dnaJ
argO	-	3068173.0	3068836.0	argO
yncL_1	-	1517099.0	1517246.0	yncL
rpoBC	+	4181063.0	4189613.0	rpoC,rpoB
purR	+	1737689.0	1738869.0	purR
sraB	+	1146589.0	1146757.0	sraB
elbB-mtgA	-	3349081.0	3350459.0	elbB,mtgA
mfd_2	-	1170518.0	1173992.0	mfd
uxaCA_1	-	3241827.0	3244857.0	uxaA,uxaC
yjgH	-	4472814.0	4473209.0	yjgH
yceD-rpmF_1	+	1146649.0	1147540.0	rpmF,yceD
feaB_1	+	1447492.0	1449063.0	feaB
yhdN-zntR	-	3438705.0	3439546.0	yhdN,zntR
dacB_1	+	3328857.0	3330396.0	dacB
hiuH-msrPQ	+	2038840.0	2041118.0	msrQ,msrP,hiuH
chiZPQ	+	708236.0	710116.0	chiZ,chiQ,chiP
rhsE-ydcD	+	1527890.0	1530404.0	ydcD,rhsE
acrEF	+	3413702.0	3418177.0	acrE,acrF
argR_1	+	3384602.0	3385173.0	argR
yhdJ_1	+	3411617.0	3412537.0	yhdJ
yhjJ	-	3680444.0	3682016.0	yhjJ
mdoGH_1	+	1109257.0	1113560.0	opgH,opgG
yeaE	-	1864782.0	1865724.0	yeaE
yehS	-	2211726.0	2212226.0	yehS
tsaE-amiB-mutL-miaA-hfq-hflXKC	+	4395555.0	4404304.0	hflC,hflK,hflX,hfq,miaA,mutL,amiB,tsaE
thrU-tyrU-glyT-thrT-tufB	+	4175381.0	4177185.0	tufB,thrU,tyrU,glyT,thrT
aat_1	-	926728.0	927460.0	aat
rcsF-trmO	-	218887.0	219995.0	rcsF,trmO
rpoE-rseABC_1	-	2707322.0	2710165.0	rseC,rseB,rseA,rpoE
ompR-envZ_2	-	3534473.0	3536685.0	envZ,ompR
galK	-	788831.0	790463.0	galK
yfiE_1	-	2714439.0	2715344.0	yfiE
rpmBG	-	3811209.0	3811995.0	rpmG,rpmB
leuO_1	+	84298.0	85312.0	leuO
alaWX	-	2518002.0	2518253.0	alaX,alaW
ydcF_1	+	1487202.0	1488035.0	ydcF
ydcF_2	+	1487231.0	1488035.0	ydcF
gltX_1	-	2519208.0	2520730.0	gltX
btuD	-	1792809.0	1793583.0	btuD
pepA_1	-	4484440.0	4486101.0	pepA
narGHJI	+	1279807.0	1286579.0	narG,narH,narJ,narI
arsRBC	+	3648512.0	3650662.0	arsR,arsB,arsC
cbrA_1	+	3869314.0	3870441.0	cbrA
cmr_2	+	883649.0	884938.0	mdfA
nhaAR_1	+	17317.0	19620.0	nhaR,nhaA
mdtUJI	-	1672820.0	1673779.0	mdtU,mdtJ,mdtI
tcyJ	-	1999541.0	2000410.0	tcyJ
ygeX	+	3007510.0	3008706.0	ygeX
yhiM	+	3634743.0	3635893.0	yhiM
yaaU	+	45592.0	47138.0	yaaU
pdeA	-	2515643.0	2517832.0	pdeA
nagC_1	-	700374.0	701865.0	nagC
ppsA	-	1784734.0	1787161.0	ppsA
chaC	+	1272422.0	1273202.0	chaC
symR	+	4579835.0	4579911.0	symR
yhdH_1	+	3403446.0	3404458.0	yhdH
yhdH_2	+	3403280.0	3404458.0	yhdH
yffL	+	2560257.0	2560898.0	yffL
fliDST_1	+	2003817.0	2006165.0	fliD,fliS,fliT
appY_3	+	583580.0	584430.0	appY
ybgS_1	-	784937.0	785373.0	ybgS
ybgS_2	-	784937.0	785465.0	ybgS
ybgS_3	-	784937.0	785459.0	ybgS
ybgS_4	-	784937.0	785496.0	ybgS
ybgS_5	-	784937.0	785339.0	ybgS
ygiV_1	-	3168749.0	3169287.0	ygiV
ygiV_2	-	3168749.0	3169291.0	ygiV
epd-pgk_1	-	3071431.0	3073823.0	pgk,epd
cbpA-cbpM_2	-	1062550.0	1064037.0	cbpM,cbpA
gcvA	-	2941650.0	2942639.0	gcvA
ybiX_1	-	838530.0	839274.0	ybiX
deoBD	+	4619567.0	4621659.0	deoD,deoB
istR-1	-	3853118.0	3853192.0	istR
recF_1	-	3880148.0	3881841.0	recF
hydN-hypF	-	2835173.0	2838132.0	hypF,hydN
csrAp3 // csrA	-	2818961.0	2819273.0	csrA
yhdV_1	+	3418196.0	3418611.0	yhdV
plaP	-	2085704.0	2087062.0	plaP
ynfK_1	-	1666524.0	1667240.0	bidA
ynfK_2	-	1666524.0	1667335.0	bidA
yccT	-	1027111.0	1027837.0	csgI
trxB	-	931019.0	932078.0	trxB
yebC-ruvC	-	1946815.0	1948185.0	ruvC,yebC
mtlADR	+	3772188.0	3776419.0	mtlA,mtlD,mtlR
efeU	+	1081307.0	1082185.0	efeU
rpmF-plsX-fabHDG	+	1147338.0	1151404.0	fabG,fabD,fabH,plsX,rpmF
rutABCDEFG	-	1068511.0	1074026.0	rutA,rutB,rutC,rutD,rutE,rutF,rutG
ldrA_1	-	1269168.0	1269477.0	ldrA
cdgI	+	1870385.0	1871860.0	cdgI
moaBCDE	+	817977.0	819747.0	moaE,moaD,moaC,moaB
