Name	Direction	TU_start	TU_end	Genes
fepA-entD_added_promoter_longest	-	609459	612667.0	entD,fepA
fepB_longest	-	623554	624727	fepB
fepDGC_longest	-	619384	622234	fepC,fepG,fepD
fes-ybdZ-entF-fepE_longest	+	612687	619387	ybdZ,fes,entF,fepE
fetAB_longest	+	515903	517362	fetB,fetA
ffh_longest	-	2746209	2747853	ffh
ffs_added_promoter_longest	+	476288.0	476561	ffs
fhuACDB_longest	+	167442	173444	fhuA,fhuC,fhuD,fhuB
fhuE_longest	-	1159325	1161647	fhuE
fhuF_longest	-	4604875	4605752	fhuF
fieF_added_promoter_longest	+	4106432.0	4107371	fieF
fimAICDFGH_longest	+	4542694	4549710	fimR2,fimD,fimH,fimG,fimF,fimC,fimI,fimA
fimB_longest	+	4540667	4541559	fimB
fimB_added_promoter_longest	+	4540667.0	4541559	fimB
fimE_longest	+	4541871	4542902	fimE
fimZ_added_promoter_longest	-	563848	564607.0	fimZ
fiu_longest	-	839249	841648	fiu
fixABCX_longest	+	42325	45750	fixX,fixC,fixB,fixA
fklB_longest	+	4428935	4429555	fklB
fkpA_longest	-	3476607	3477525	fkpA
fldA-uof-fur_longest	-	710118	711521	uof,fur,fldA
fldB_longest	+	3039822	3040376	fldB
flgAMN_longest	-	1129414	1130885	flgN,flgM,flgA
flgBCDEFGHIJ_longest	+	1130993	1138312	flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ
flgK_longest	+	1138351	1141063	flgO,flgL,flgK
flgMN_longest	-	1129414	1130165	flgN,flgM
flhBAE_longest	-	1962580	1966216	flhE,flhA,flhB
flhDC_longest	-	1977200	1978577	flhC,flhD
fliAZY_longest	-	1999541	2001819	tcyJ,fliZ,fliA
fliCX_longest	-	2001912	2003676	fliX,fliC
fliDST_longest	+	2003817	2006165	fliD,fliS,fliT
fliE_longest	-	2012700	2013093	fliE
fliFGHIJK_longest	+	2013146	2019513	fliK,fliJ,fliI,fliH,fliG,fliF
fliLMNOPQR_longest	+	2019584	2023678	fliL,fliM,fliN,fliO,fliP,fliQ,fliR
flk_longest	+	2437912	2438945	flk
flu_longest	+	2071474	2074658	flu
flxA_longest	+	1646388	1646737	flxA
fnr_longest	-	1398774	1399552	fnr
fnrS_longest	+	1409129	1409250	fnrS
focA-pflB_longest	-	951207	954814	pflB,focA
folA_longest	+	49799	50302	folA
folB_added_promoter_longest	-	3204221	3204648.0	folB
folC-dedD_longest	-	2430850	2432942	folC,dedD
folD-ybcJ_longest	-	556661	557781	folD,ybcJ
folE-yeiB_longest	-	2241810	2243848	folE,yeiB
folP-glmM_longest	-	3322733	3324911	folP,glmM
folX-yfcH_longest	+	2421295	2422601	yfcH,folX
fpr_longest	-	4113726	4114499	fpr
frc_longest	-	2492004	2493439	frc
frdABCD_longest	-	4378966	4382412	frdD,frdC,frdB,frdA
fre_longest	+	4026443	4027228	fre
frlABCDR_longest	+	3499835	3504783	frlR,frlD,frlC,frlB,frlA
frlR_longest	+	3504033	3504783	frlR
frmRAB_longest	-	377535	379881	frmR,frmA,frmB
frr_longest	+	192814	193498	frr
frsA_longest	+	256502	257771	frsA
fruBKA_longest	-	2259719	2263597	fruA,fruK,fruB
frvABXR_longest	-	4088107	4092823	frvA,frvB,frvX,frvR
frwCB_longest	+	4142530	4143944	frwB,frwC
frwD_longest	+	4147138	4147479	frwD
fryBC-ypdFE-fryA_longest	-	2501990	2508242	fryB,fryC,ypdF,ypdE,fryA
fsaA_added_promoter_longest	+	863530.0	864304	fsaA
fsr_added_promoter_longest	-	503476	504852.0	fsr
ftnA_longest	+	1988682	1989213	ftnA
ftnB_longest	+	1986775	1987428	ftnB
ftp_longest	-	2310479	2311534	ftp
ftsAZ_longest	+	103561	106456	ftsZ,ftsA
ftsB_added_promoter_longest	-	2872509	2872901.0	ftsB
ftsK_longest	+	932929	937213	ftsK
ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC_longest	+	90688	107474	lpxC,ftsZ,ftsA,ftsQ,ddlB,murC,murG,ftsW,murD,mraY,murF,murE,ftsI,ftsL
ftsP_added_promoter_longest	-	3161257	3162866.0	ftsP
ftsQ_longest	+	102742	103985	ftsQ
ftsQAZ_longest	+	102867	106456	ftsQ,ftsA,ftsZ
ftsYEX_longest	-	3601028	3604243	ftsX,ftsE,ftsY
ftsZ_longest	+	104636	106456	ftsZ
fucAO_longest	-	2931865	2933854	fucO,fucA
fucO_longest	-	2931865	2933223	fucO
fucPIKUR_longest	+	2934119	2940099	fucP,fucI,fucK,fucU,fucR
fucR_longest	+	2939338	2940099	fucR
fucU_longest	+	2938837	2939310	fucU
fumA_longest	-	1686705	1688440	fumA
fumAC_longest	-	1685185	1688440	fumC,fumA
fumB_longest	-	4345631	4347348	fumB
fumC_longest	-	1685185	1686709	fumC
fumD_added_promoter_longest	-	1754932	1755209.0	fumD
fur_longest	-	710118	710723	fur
fusA-tufA_longest	-	3470145	3473685	tufA,fusA
fxsA_longest	+	4368603	4369140	fxsA
gabDTP_longest	+	2790912	2795653	gabP,gabT,gabD
gadAX_longest	-	3664915	3667607	gadX,gadA
gadBC_longest	-	1568904	1572072	gadC,gadB
gadC_added_promoter_longest	-	1568904	1570584.0	gadC
gadE-mdtEF_longest	+	3658062	3663527	gadF,mdtF,mdtE,gadE
gadEF_longest	+	3657800	3659082	gadF,gadE
gadEF-mdtEF_longest	+	3658345	3663527	gadF,mdtF,mdtE,gadE
gadW_longest	-	3663541	3664781	gadW
gadX_longest	-	3664915	3665839	gadX
gadXW_longest	-	3663541	3665839	gadW,gadX
gadY_longest	+	3664864	3664969	gadY
galE_longest	-	790312	792081	galE
galET_longest	-	789840	792081	galT,galE
galETK_longest	-	788615	792081	galK,galT,galE
galETKM_longest	-	787689	792177	galM,galK,galT,galE
galF_longest	-	2113434	2114351	galF
galK_longest	-	788831	790463	galK
galP_longest	+	3088255	3089678	galP
galR_longest	+	2976569	2977630	galR
galS_longest	-	2240628	2241710	galS
galU_longest	+	1291405	1292365	galU
gapA_longest	+	1862240	1863766	gapA
gapA-yeaD_longest	+	1862618	1864734	yeaD,gapA
gapC_1C_2_longest	-	1489713	1490713	gapC
garD_longest	+	3275252	3276853	garD
garPLRK-rnpB_longest	-	3269959	3274934	rnpB,garK,garR,garL,garP
garR_longest	-	3271867	3272820	garR
gatR_2_longest	-	2169693	2171757	gatR
gatYZABCD_longest	-	2171833	2177234	gatD,gatC,gatB,gatA,gatZ,gatY
gatZABCD_longest	-	2171833	2176432	gatA,gatB,gatC,gatD,gatZ
gcd_longest	-	138801	141279	gcd
gcl-hyi-glxR-ybbVW-allB-ybbY-glxK_longest	+	533907	543033	glxK,ybbY,allB,allW,glxR,hyi,gcl
gcvA_longest	-	2941650	2942639	gcvA
gcvB_longest	+	2942696	2942901	gcvB
gcvP_longest	-	3046126	3049071	gcvP
gcvR_longest	+	2599806	2600478	gcvR
gcvTHP_longest	-	3046126	3050772	gcvP,gcvH,gcvT
gdhA_longest	+	1842308	1843714	gdhA
gfcA_longest	-	1049439	1050702	gfcA
gfcBCD_longest	-	1045849	1049332	gfcB,gfcC,gfcD
gfcE-etp-etk_longest	-	1042030	1045803	gfcE,etp,etk
ggt_longest	-	3585081	3586823	ggt
ghoST_longest	+	4352549	4353081	ghoT,ghoS
ghrA_added_promoter_longest	+	1097824.0	1098824	ghrA
ghrB_added_promoter_longest	+	3717189.0	3718284	ghrB
ghxP_longest	+	4278321	4279828	ghxP
glcBA_longest	-	3119597	3123835	glcA,glcB
glcC_longest	+	3128206	3129036	glcC
glcDEFGBA_longest	-	3119597	3128076	glcA,glcB,glcG,glcF,glcE,glcD
glf-rfc_longest	-	2106060	2108329	wbbH,glf
glgAP_longest	-	3564082	3568392	glgP,glgA
glgBXCAP_longest	-	3564082	3573657	glgP,glgA,glgC,glgX,glgB
glgCAP_longest	-	3564082	3569571	glgP,glgA,glgC
glgS_longest	-	3191716	3192012	glgS
glk_longest	-	2508424	2509461	glk
glmUS_longest	-	3911810	3915326	glmS,glmU
glmY_longest	-	2691157	2691340	glmY
glmZ_longest	+	3986432	3986603	glmZ
glnAZ_longest	-	4055990	4058222	glnZ,glnA
glnAZLG_longest	-	4053869	4058222	glnZ,glnG,glnL,glnA
glnB_longest	-	2687070	2687526	glnB
glnD_longest	-	185978	188655	glnD
glnHPQ_longest	-	845741	848198	glnQ,glnP,glnH
glnK-amtB_longest	+	472556	474301	amtB,glnK
glnLG_longest	-	4053869	4056371	glnG,glnL
glnQ_longest	-	845741	846631	glnQ
glnS_longest	+	705999	707978	glnS
glnW-metU-glnVX_longest	-	696392	696860	glnX,glnV,metU,glnW
gloA_longest	+	1727801	1728244	gloA
gloB_added_promoter_longest	-	234027	234926.0	gloB
glpABC_longest	+	2352583	2356752	glpA,glpB,glpC
glpD_longest	+	3561971	3563518	glpD
glpEGR_longest	-	3559754	3561849	glpR,glpG,glpE
glpFK_longest	-	4115714	4118090	glpK,glpF
glpFKX_longest	-	4114527	4118161	glpX,glpK,glpF
glpGR_longest	-	3559754	3561480	glpR,glpG
glpQ_longest	-	2349935	2351124	glpQ
glpR_longest	-	3559754	3560891	glpR
glpTQ_longest	-	2349935	2352451	glpQ,glpT
glrK_longest	-	2689671	2691123	glrK
glrR-glnB_longest	-	2687070	2688803	glnB,glrR
glsA-ybaT_longest	+	511573	513868	ybaT,glsA
glsB-yneG_longest	-	1611966	1613251	glsB,yneG
gltA_longest	-	753126	754767	gltA
gltBDF_longest	+	3354509	3361940	gltB,gltD,gltF
gltF_longest	+	3361176	3361940	gltF
gltI-sroC-gltJKL_added_promoter_longest	-	684530	687896.0	gltL,gltK,gltJ,sroC,gltI
gltIJKL-sroC_longest	-	684530	687896	sroC,gltL,gltK,gltJ,gltI
gltP_added_promoter_longest	+	4294307.0	4295794	gltP
gltS_added_promoter_longest	-	3827460	3828691.0	gltS
gltX_longest	-	2519208	2520784	gltX
glvCBG-ysdC_longest	-	3861173	3863603	glvC,glvB,glvG
glxK_longest	+	541858	543033	glxK
glyA_longest	-	2684075	2685574	glyA
glyQS_longest	-	3722291	3725354	glyS,glyQ
glyU_longest	-	2998984	2999064	glyU
glyU_added_promoter_longest	-	2998984	2999064.0	glyU
glyVXY_longest	+	4392313	4392658	glyV,glyX,glyY
glyW-cysT-leuZ_longest	-	1991745	1992180	3'ETS-<i>leuZ</i>,leuZ,cysT,glyW
gmhA_longest	+	243543	244121	gmhA
gmhB_longest	+	222806	223408	gmhB
gmk_longest	+	3821388	3822051	gmk
gnd_longest	-	2099862	2101324	gnd
gnsA_longest	+	1051999	1052240	gnsA
gnsB_longest	-	1637609	1637846	gnsB
gntK_longest	-	3577006	3577645	gntK
gntKU_longest	-	3575688	3577645	gntU,gntK
gntP_longest	-	4549922	4551334	gntP
gntR_longest	-	3577622	3578880	gntR
gntRKU_longest	-	3575688	3578726	gntU,gntK,gntR
gntT_longest	+	3546405	3547875	gntT
gntU_added_promoter_longest	-	3575688	3577085.0	gntU
gntXY_longest	+	3544667	3546199	nfuA,yhgH
gor_longest	+	3646112	3647651	gor
gpmA_longest	-	786843	787670	gpmA
gpmM-envC-yibQ_longest	+	3785187	3789060	yibQ,envC,gpmM
gpp_longest	-	3962745	3964229	gpp
gpt_longest	+	255914	256474	gpt
grcA_longest	-	2716066	2716523	grcA
greA_longest	-	3328239	3328864	greA
greB_added_promoter_longest	+	3536744.0	3537288	greB
groL_longest	+	4370783	4372671	groL
groSL_longest	+	4370616	4372671	groL,groS
grpE_longest	-	2750115	2750747	grpE
grxA_longest	-	890496	890776	grxA
grxB_longest	-	1123407	1124103	grxB
grxC_added_promoter_longest	-	3784191	3784576.0	grxC
grxD_longest	-	1733754	1734162	grxD
gshA_longest	-	2814883	2816439	gshA
gsk_longest	+	500015	501429	gsk
gspAB_longest	-	3453508	3455634	gspB,gspA
gspCDEFGHIJKLMO_longest	+	3455482	3466220	gspO,gspM,gspL,gspK,gspJ,gspI,gspH,gspG,gspF,gspE,gspD,gspC
gss_longest	-	3136663	3138610	gss
gstA_longest	+	1714327	1714982	gstA
gstB_longest	-	879854	880519	gstB
guaBA_longest	-	2630906	2634107	guaA,guaB
guaC_longest	+	113444	114487	guaC
gudPXD_longest	-	2918045	2922130	gudD,gudX,gudP
gyrA_longest	-	2336793	2339457	gyrA
gyrB_longest	-	3877532	3880150	gyrB
hcaEFCBD_longest	+	2668982	2673249	hcaD,hcaB,hcaC,hcaF,hcaE
hcaR_longest	-	2668006	2668964	hcaR
hcaT_added_promoter_longest	-	2666707	2668053.0	hcaT
hchA_longest	+	2035630	2036686	hchA
hcp-hcr_longest	-	911182	914129	hcr,hcp
hcp-hcr-poxB_longest	-	909331	913845	poxB,hcr,hcp
hcxB_longest	+	836351	837436	hcxB
hda_longest	-	2618075	2618806	hda
hdeAB-yhiD_longest	-	3655255	3656791	yhiD,hdeB,hdeA
hdeD_longest	+	3656960	3657567	hdeD
hdfR_longest	-	3947128	3948021	hdfR
hdhA_longest	-	1697273	1698122	hdhA
helD_longest	+	1024438	1026525	helD
hemA_longest	+	1263583	1264970	hemA
hemA-prfA-prmC_longest	+	1263676	1266927	prmC,prfA,hemA
hemB_longest	-	388753	389754	hemB
hemCDXY_longest	-	3986686	3990766	hemY,hemX,hemD,hemC
hemF_longest	+	2552952	2554124	hemF
hemH_longest	+	498031	499017	hemH
hemL_longest	-	173602	174941	hemL
hemN_longest	+	4051943	4053418	hemN
hepA_longest	-	60358	63588	rapA
hflD-purB_longest	-	1190616	1192686	purB,hflD
hfq-hflXKC_longest	+	4399801	4404304	hflC,hflK,hflX,hfq
hfq-hflXKC_added_promoter_longest	+	4399801.0	4404304	hflC,hflK,hflX,hfq
hicAB_longest	+	1509221	1509924	hicB,hicA
higBA_longest	-	3233728	3234480	higB,higA
hinT-ycfL-lpoB-thiK-nagZ-ycfP_added_promoter_longest	+	1161821.0	1165685	ycfP,nagZ,thiK,lpoB,ycfL,hinT
hipBA_longest	-	1590854	1592482	hipA,hipB
hisBHAFI_longest	+	2093360	2097225	hisI,hisF,hisA,hisH,hisB
hisJQMP_longest	-	2423736	2426837	hisP,hisM,hisQ,hisJ
hisL_longest	+	2089965	2090140	hisL
hisLGDCBHAFI_longest	+	2089965	2097225	hisL,hisG,hisD,hisC,hisB,hisH,hisA,hisF,hisI
hisS_longest	-	2639301	2640642	hisS
hiuH-msrPQ_longest	+	2038840	2041118	msrQ,msrP,hiuH
hldE_longest	-	3195320	3196753	hldE
hlpA-lpxD-fabZ-lpxA_longest	+	200455	203348	lpxA,fabZ,lpxD,skp
hlyE_longest	-	1229483	1230466	hlyE
hmp_longest	+	2685797	2687025	hmp
hns_longest	-	1292461	1292958	hns
hofMNOP_longest	-	3520615	3522928	hofM,hofN,hofO,hofP
hofQ_longest	-	3519465	3520703	hofQ
hokA_added_promoter_longest	-	3720448	3720810.0	hokA
hokB_longest	-	1491922	1492071	hokB
hokD_longest	-	1645119	1645274	hokD
hokE_longest	+	607731	607988	hokE
holC-valS_longest	-	4480982	4484273	valS,holC
holC_added_promoter_longest	-	4483837	4484273.0	holC
holD-rimI-yjjG_longest	+	4607781	4609323	yjjG,rimI,holD
holE_added_promoter_longest	+	1925020.0	1925338	holE
hprRS_longest	-	2036794	2038823	hprR,hprS
hpt_longest	+	141360	141967	hpt
hrpA_longest	+	1483061	1486963	hrpA
hrpB_added_promoter_longest	+	162075.0	164534	hrpB
hscBA-fdx-iscX_longest	-	2656506	2659524	iscX,fdx,hscA,hscB
hscC_added_promoter_longest	-	681723	683594.0	hscC
hsdMS_longest	-	4580068	4583048	hsdS,hsdM
hsdRMS_longest	-	4580068	4586761	hsdS,hsdM,hsdR
hslJ_longest	-	1441321	1441780	hslJ
hslO_added_promoter_longest	+	3529672.0	3530652	hslO
hslR-hslO_longest	+	3529110	3530652	hslO,hslR
hslVU_longest	-	4120368	4122354	hslU,hslV
hspQ_longest	-	1028404	1028751	hspQ
htgA_longest	+	10643	11315	mbiA
htpG_longest	+	494817	496994	htpG
htpX_longest	-	1911652	1912618	htpX
htrG-cca_longest	+	3201042	3203129	cca,ygiM
htrL_longest	-	3792826	3793683	htrL
hupA_longest	+	4200176	4200601	hupA
hupB_longest	+	461305	461778	hupB
hxpB_longest	+	1809326	1810048	hxpB
hyaABCDEF_longest	+	1031984	1037634	hyaA,hyaB,hyaC,hyaD,hyaE,hyaF
hybOABCDEFG_longest	-	3139716	3146363	hybO,hybG,hybF,hybE,hybD,hybC,hybB,hybA
hycABCDEFGHI_longest	-	2842477	2850461	hycI,hycH,hycG,hycF,hycE,hycD,hycC,hycB,hycA
hydN-hypF_longest	-	2835173	2838132	hypF,hydN
hyfABCDEFGHIJR-focB_longest	+	2601171	2614782	focB,hyfR,hyfJ,hyfI,hyfH,hyfG,hyfF,hyfE,hyfD,hyfC,hyfB,hyfA
hypABCDE_longest	+	2850627	2854321	hypA,hypB,hypC,hypD,hypE
hypABCDE-fhlA_longest	+	2850627	2856416	fhlA,hypE,hypD,hypC,hypB,hypA
hypBCDE_longest	+	2850839	2854321	hypB,hypC,hypD,hypE
hypBCDE-fhlA_longest	+	2850839	2856416	fhlA,hypE,hypD,hypC,hypB
hypF_longest	-	2835173	2838105	hypF
hypT_added_promoter_longest	-	4557378	4558317.0	hypT
hyuA_added_promoter_longest	+	3009830.0	3011413	hyuA
iaaA-gsiABCD_longest	+	866537	872801	gsiD,gsiC,gsiB,gsiA,iaaA
iap_added_promoter_longest	+	2876544.0	2877618	iap
ibaG_longest	-	3336549	3336886	ibaG
ibaG-murA_longest	-	3335235	3336833	murA,ibaG
ibpAB_longest	-	3866469	3867518	ibpB,ibpA
ibpB_longest	-	3866469	3866981	ibpB
ibsC_longest	-	3056890	3057009	ibsC
ibsD_longest	+	3194701	3194825	ibsD
icd_longest	+	1194961	1196373	icd
icdC_longest	+	1211413	1211577	icdC
iclR_longest	-	4222804	4223652	iclR
idi_added_promoter_longest	+	3032938.0	3033613	idi
idnDOTR_longest	-	4490141	4494435	idnR,idnT,idnO,idnD
idnK_longest	+	4494597	4495186	idnK
idnR_longest	-	4490141	4491182	idnR
igaA_longest	+	3526469	3528604	igaA
ihfA_longest	-	1795216	1795721	ihfA
ihfB_longest	+	963749	964173	ihfB
ileS-lspA-fkpB-ispH_longest	+	21833	27279	ispH,fkpB,lspA,ileS
ileX_longest	+	3215597	3215716	ileX
ileY_longest	-	2785762	2785837	ileY
ilvA_longest	+	3955235	3957123	ilvA
ilvC_longest	+	3957912	3959445	ilvC
ilvEDA_longest	+	3952388	3957123	ilvA,ilvD,ilvE
ilvIH_longest	+	85420	87848	ilvH,ilvI
ilvL_longest	+	3950218	3950471	ilvL
ilvLXG_1G_2MEDA_longest	+	3950218	3957123	ilvX,ilvG,ilvA,ilvD,ilvE,ilvM,ilvL
ilvY_longest	-	3956883	3957867	ilvY
imp_longest	-	54755	57241	lptD
imp-surA-pdxA_longest	-	52427	57336	pdxA,surA,lptD
inaA_longest	-	2348822	2349499	inaA
infA_longest	-	926162	926685	infA
infA-serW_added_promoter_longest	-	925884	926685.0	serW,infA
infB_longest	-	3313185	3316027	infB
infC_longest	-	1800035	1801346	infC
infC-rpmI-rplT_longest	-	1799363	1800818	rplT,rpmI,infC
insA-7_added_promoter_longest	+	4518442.0	4518802	insA7
insA1B1AB1_longest	-	19811	20508	insA1,insB1,insAB1
insA2B2AB2-afuBC_longest	-	277756	279875	insA2,insB2,insAB2,afuB,afuC
insA3B3AB3_longest	-	290649	291346	insA3,insB3,insAB3
insA4AB4B4_longest	+	1049833	1050530	insB4,insA4,insAB4
insA5B5AB5_longest	-	1978518	1979226	insA5,insB5,insAB5
insB7_longest	+	4518721	4519224	insB7
insC1CD1D1_longest	+	381351	382579	insD1,insC1,insCD1
insC2D2CD2_longest	-	1467921	1469149	insC2,insD2,insCD2
insC3D3CD3_longest	-	2068952	2070180	insC3,insD3,insCD3
insC4D4CD4-ygeON_longest	-	2995314	2997600	insC4,insD4,insCD4,ygeO,ygeN
insC5CD5D5-yqiHIG_longest	+	3186040	3191696	yqiI,yqiH,yqiG,insD5,insC5,insCD5
insC6CD6D6_longest	+	4498272	4499500	insD6,insC6,insCD6
insE2F2EF2_longest	-	391739	392901	insE2,insF2,insEF2
insE3EF3F3_longest	+	566842	568004	insF3,insE3,insEF3
insE4F4EF4_longest	-	1094275	1095437	insE4,insF4,insEF4
insE5EF5F5_longest	+	2170236	2171398	insF5,insE5,insEF5
insG_added_promoter_longest	-	4502103	4503549.0	insG
insH-10_longest	-	3365702	3366682	insH10
insH-11_added_promoter_longest	-	3652182	3653269.0	insH11
insH-1_added_promoter_longest	-	274101	275298.0	insH1
insH-2_added_promoter_longest	-	574737	575774.0	insH2
insH-5_added_promoter_longest	-	1427746	1428926.0	insH5
insH-7_added_promoter_longest	-	2101895	2103049.0	insH7
insH-8_longest	-	2289065	2290045	insH8
insH-9_added_promoter_longest	+	3130025.0	3131194	insH9
insH3_longest	-	687997	688977	insH3
insH4_longest	+	1396112	1397092	insH4
insH6_longest	-	2066305	2067285	insH6
insI2_longest	+	1469358	1470509	insI2
insJ_added_promoter_longest	+	3720594.0	3721201	insJ
insK_longest	+	3721065	3722049	insK
insL1_longest	+	15445	16557	insL1
insL2_longest	+	608065	609177	insL2
insL3_longest	+	2514331	2515443	insL3
insMI3_longest	-	4507466	4508942	insM,insI3
insN-1p // insO1 // insI1 // insN_longest	+	270226	272190	insI1,insN
insN-2_longest	+	4507167	4509793	insO
insQ_longest	+	1503657	1504865	insQ
insZ_longest	-	1294426	1295322	insZ
intA_longest	+	2756159	2757400	intA
intB_longest	+	4496750	4497940	intB
intD_added_promoter_longest	-	564815	566101.0	intD
intF_longest	-	295696	297096	intF
intG_longest	+	2012502	2012780	intG
intS_longest	+	2466515	2467702	intS
intZ_added_promoter_longest	+	2558693.0	2560066	intZ
iprA_longest	+	394506	395129	iprA
iraD_longest	+	4556576	4557385	idlP,ytiD,ytiC,iraD
iraM_longest	-	1211680	1212123	iraM
iraP_longest	+	401319	401646	iraP
iscRSUA_longest	-	2659563	2662199	iscA,iscU,iscS,iscR
ispB_longest	+	3333710	3334681	ispB
ispDF_longest	-	2871301	2872490	ispF,ispD
ispG-sroE_added_promoter_longest	-	2640595	2641954.0	ispG,sroE
isrC_longest	+	2071317	2071511	isrC
isrC-flu_longest	+	2071317	2074658	isrC,flu
istR-1_longest	-	3853118	3853192	istR
istR-2_longest	-	3853118	3853257	istR
ivbL_longest	-	3852835	3853023	ivbL
ivbL-ilvBN_longest	-	3850746	3853023	ilvN,ilvB,ivbL
ivbL-ilvBN-uhpABC_added_promoter_longest	-	3847305	3853023.0	uhpC,uhpB,uhpA,ilvN,ilvB,ivbL
ivy_added_promoter_longest	+	240329.0	240816	ivy
katE_longest	+	1813814	1816282	katE
katG_longest	+	4133812	4136015	katG
kbaZ-agaVWA_longest	+	3278866	3281625	agaA,agaW,agaV,kbaZ
kbl-tdh_longest	-	3790320	3792577	tdh,kbl
kbp_longest	-	2796337	2796814	kbp
kch_added_promoter_longest	-	1309016	1310523.0	kch
kdgK_longest	+	3679419	3680348	kdgK
kdgR_added_promoter_longest	-	1909308	1910253.0	kdgR
kdgT_longest	+	4101690	4102673	kdgT
kdpDE_longest	-	721056	724414	kdpE,kdpD
kdpFABC_longest	-	724407	728849	kdpF,kdpC,kdpB,kdpA
kdsA_longest	+	1267854	1269067	kdsA
kdsC-lptCAB_longest	+	3341719	3344669	lptB,lptA,lptC,kdsC
kdtA-coaD_longest	+	3808516	3810304	waaA,coaD
kduD_longest	-	2982497	2983258	kduD
kduI_added_promoter_longest	-	2983288	2984194.0	kduI
kefFC_longest	+	47246	49631	kefC,kefF
kefGB-yheV_longest	-	3478592	3481161	kefG,kefB,yheV
kgtP_added_promoter_longest	-	2724448	2725809.0	kgtP
kilR-ydaE_longest	-	1417838	1418229	kilR,ydaE
kptA_longest	+	4560930	4561484	kptA
kup_longest	+	3931103	3933184	kup
lacI_longest	-	366428	367538	lacI
lacYA_longest	-	361140	363209	lacA,lacY
lacZYA_longest	-	361140	366377	lacA,lacY,lacZ
lafU_longest	+	250072	250827	lafU
lapAB_longest	+	1340135	1341727	lapB,lapA
ldcA_added_promoter_longest	-	1242166	1243197.0	ldcA
ldcC_longest	+	209649	211820	ldcC
ldhA_longest	-	1441854	1442915	ldhA
ldrA_added_promoter_longest	-	1269168	1269477.0	ldrA
ldrB_added_promoter_longest	-	1269703	1270012.0	ldrB
ldrC_added_promoter_longest	-	1270238	1270546.0	ldrC
ldrD_longest	-	3699899	3700272	ldrD
ldtA_longest	-	2062391	2063323	ldtA
ldtB_longest	-	854824	855786	ldtB
ldtC_longest	-	1169412	1170417	ldtC
ldtD_longest	+	980931	982894	ldtD
ldtE_longest	-	1757721	1758725	ldtE
ldtF_longest	-	245065	245805	dpaA
lepAB_longest	-	2704335	2707196	lepA,lepB
letAB_longest	+	1916258	1920143	letB,letA
leuE_longest	-	1880121	1880800	leuE
leuL_longest	-	83574	83735	leuL
leuLABCD_longest	-	78848	84024	leuD,leuC,leuB,leuA,leuL
leuO_longest	+	84154	85312	leuO
leuQPV_longest	-	4606079	4606432	leuV,leuP,leuQ
leuS-lptE-holA-nadD-cobC_longest	-	669296	674783	leuS,lptE,holA,nadD,cobC
leuU_longest	-	3322072	3322278	leuU
leuV_added_promoter_longest	-	4606079	4606273.0	leuV
leuX_longest	+	4496386	4496529	leuX
lexA-dinF_longest	+	4257087	4259121	lexA,dinF
lfhA_longest	-	248358	250070	lfhA
lgoR_longest	-	4594937	4595947	lgoR
lgoT_longest	-	4593361	4594722	lgoT
lgt_longest	-	2965066	2966121	lgt
lgt-thyA_longest	-	2964320	2966121	thyA,lgt
lhr_longest	+	1728353	1733740	lhr
ligA-ypeB_longest	-	2527941	2530201	ligA,ypeB
ligB_added_promoter_longest	-	3819488	3821288.0	ligB
ligT_longest	-	161501	162031	thpR
lipA_longest	-	659251	660301	lipA
lipB_added_promoter_longest	-	661637	662401.0	lipB
lit_added_promoter_longest	+	1198590.0	1199588	lit
livJ_longest	-	3598555	3599762	livJ
livKHMGF_longest	-	3592724	3597755	livF,livG,livM,livH,livK
lldPRD_longest	+	3777289	3781017	lldD,lldR,lldP
lolA-rarA_longest	+	937328	939337	rarA,lolA
lolB-ispE-prs_longest	-	1260895	1263556	prs,ispE,lolB
lolCDE_longest	+	1175427	1178564	lolE,lolD,lolC
lon_longest	+	458815	461242	lon
lpdA_longest	+	127717	129394	lpd
lpp_longest	+	1757296	1757657	lpp
lptAB_longest	+	3343299	3344669	lptB,lptA
lptB-rpoN-hpf-ptsN-yhbJ_longest	+	3343396	3347969	rapZ,ptsN,hpf,rpoN,lptB
lptFG_longest	+	4486218	4488400	lptG,lptF
lpxC_longest	+	106508	107544	lpxC
lpxD_longest	+	200960	201996	lpxD
lpxL_longest	-	1115662	1116709	lpxL
lpxM_added_promoter_longest	-	1939222	1940228.0	lpxM
lpxP_longest	+	2495578	2496565	lpxP
lpxT_longest	+	2268826	2269567	lpxT
lrhA_longest	-	2405703	2406656	lrhA
lrp_longest	+	932328	933089	lrp
lsp-fkpB-ispH_longest	+	25014	27279	ispH,fkpB,lspA
lsrACDBFG-tam_longest	+	1601460	1608104	tam,lsrG,lsrF,lsrB,lsrD,lsrC,lsrA
lsrK_longest	-	1598617	1600209	lsrK
lsrRK_longest	-	1598617	1601257	lsrK,lsrR
ltaE-ybjT_longest	-	906852	909320	ybjT,ltaE
luxS_longest	-	2814218	2815065	luxS
lysA_longest	-	2977637	2978951	lysA
lysC_longest	-	4231884	4233616	lysC
lysO_longest	-	913958	914895	lysO
lysP_longest	-	2247063	2248560	lysP
lysQ_longest	+	781577	781843	lysQ
